filename	barcode(s)
TCGA-D3-A8GO-06A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A8GO-06A-11R-A37G-13
TCGA-D3-A8GO-06A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A8GO-06A-11R-A37G-13
TCGA-D3-A8GP-06A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A8GP-06A-11R-A37G-13
TCGA-D3-A8GP-06A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A8GP-06A-11R-A37G-13
TCGA-D3-A8GQ-06A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A8GQ-06A-11R-A37G-13
TCGA-D3-A8GQ-06A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A8GQ-06A-11R-A37G-13
TCGA-D3-A8GR-06A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A8GR-06A-11R-A37G-13
TCGA-D3-A8GR-06A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A8GR-06A-11R-A37G-13
TCGA-D3-A8GS-06A-12R-A37G-13.isoform.quantification.txt	TCGA-D3-A8GS-06A-12R-A37G-13
TCGA-D3-A8GS-06A-12R-A37G-13.mirna.quantification.txt	TCGA-D3-A8GS-06A-12R-A37G-13
TCGA-D3-A8GV-06A-11R-A37G-13.isoform.quantification.txt	TCGA-D3-A8GV-06A-11R-A37G-13
TCGA-D3-A8GV-06A-11R-A37G-13.mirna.quantification.txt	TCGA-D3-A8GV-06A-11R-A37G-13
TCGA-D9-A148-06A-11R-A18V-13.isoform.quantification.txt	TCGA-D9-A148-06A-11R-A18V-13
TCGA-D9-A148-06A-11R-A18V-13.mirna.quantification.txt	TCGA-D9-A148-06A-11R-A18V-13
TCGA-D9-A149-06A-11R-A18V-13.isoform.quantification.txt	TCGA-D9-A149-06A-11R-A18V-13
TCGA-D9-A149-06A-11R-A18V-13.mirna.quantification.txt	TCGA-D9-A149-06A-11R-A18V-13
TCGA-D9-A1JW-06A-11R-A18V-13.isoform.quantification.txt	TCGA-D9-A1JW-06A-11R-A18V-13
TCGA-D9-A1JW-06A-11R-A18V-13.mirna.quantification.txt	TCGA-D9-A1JW-06A-11R-A18V-13
TCGA-D9-A1JX-06A-11R-A18V-13.isoform.quantification.txt	TCGA-D9-A1JX-06A-11R-A18V-13
TCGA-D9-A1JX-06A-11R-A18V-13.mirna.quantification.txt	TCGA-D9-A1JX-06A-11R-A18V-13
TCGA-D9-A1X3-06A-11R-A18V-13.isoform.quantification.txt	TCGA-D9-A1X3-06A-11R-A18V-13
TCGA-D9-A1X3-06A-11R-A18V-13.mirna.quantification.txt	TCGA-D9-A1X3-06A-11R-A18V-13
TCGA-D9-A3Z1-06A-11R-A23A-13.isoform.quantification.txt	TCGA-D9-A3Z1-06A-11R-A23A-13
TCGA-D9-A3Z1-06A-11R-A23A-13.mirna.quantification.txt	TCGA-D9-A3Z1-06A-11R-A23A-13
TCGA-D9-A3Z3-06A-11R-A23A-13.isoform.quantification.txt	TCGA-D9-A3Z3-06A-11R-A23A-13
TCGA-D9-A3Z3-06A-11R-A23A-13.mirna.quantification.txt	TCGA-D9-A3Z3-06A-11R-A23A-13
TCGA-D9-A3Z4-01A-11R-A23A-13.isoform.quantification.txt	TCGA-D9-A3Z4-01A-11R-A23A-13
TCGA-D9-A3Z4-01A-11R-A23A-13.mirna.quantification.txt	TCGA-D9-A3Z4-01A-11R-A23A-13
TCGA-D9-A4Z2-01A-11R-A24Y-13.isoform.quantification.txt	TCGA-D9-A4Z2-01A-11R-A24Y-13
TCGA-D9-A4Z2-01A-11R-A24Y-13.mirna.quantification.txt	TCGA-D9-A4Z2-01A-11R-A24Y-13
TCGA-D9-A4Z3-01A-11R-A25Z-13.isoform.quantification.txt	TCGA-D9-A4Z3-01A-11R-A25Z-13
TCGA-D9-A4Z3-01A-11R-A25Z-13.mirna.quantification.txt	TCGA-D9-A4Z3-01A-11R-A25Z-13
TCGA-D9-A4Z5-01A-11R-A25Z-13.isoform.quantification.txt	TCGA-D9-A4Z5-01A-11R-A25Z-13
TCGA-D9-A4Z5-01A-11R-A25Z-13.mirna.quantification.txt	TCGA-D9-A4Z5-01A-11R-A25Z-13
TCGA-D9-A4Z6-06A-12R-A25Z-13.isoform.quantification.txt	TCGA-D9-A4Z6-06A-12R-A25Z-13
TCGA-D9-A4Z6-06A-12R-A25Z-13.mirna.quantification.txt	TCGA-D9-A4Z6-06A-12R-A25Z-13
TCGA-D9-A6E9-06A-12R-A310-13.isoform.quantification.txt	TCGA-D9-A6E9-06A-12R-A310-13
TCGA-D9-A6E9-06A-12R-A310-13.mirna.quantification.txt	TCGA-D9-A6E9-06A-12R-A310-13
TCGA-D9-A6EA-06A-11R-A310-13.isoform.quantification.txt	TCGA-D9-A6EA-06A-11R-A310-13
TCGA-D9-A6EA-06A-11R-A310-13.mirna.quantification.txt	TCGA-D9-A6EA-06A-11R-A310-13
TCGA-D9-A6EC-06A-11R-A310-13.isoform.quantification.txt	TCGA-D9-A6EC-06A-11R-A310-13
TCGA-D9-A6EC-06A-11R-A310-13.mirna.quantification.txt	TCGA-D9-A6EC-06A-11R-A310-13
TCGA-DA-A1HV-06A-21R-A18V-13.isoform.quantification.txt	TCGA-DA-A1HV-06A-21R-A18V-13
TCGA-DA-A1HV-06A-21R-A18V-13.mirna.quantification.txt	TCGA-DA-A1HV-06A-21R-A18V-13
TCGA-DA-A1HW-06A-11R-A18X-13.isoform.quantification.txt	TCGA-DA-A1HW-06A-11R-A18X-13
TCGA-DA-A1HW-06A-11R-A18X-13.mirna.quantification.txt	TCGA-DA-A1HW-06A-11R-A18X-13
TCGA-DA-A1HY-06A-11R-A18W-13.isoform.quantification.txt	TCGA-DA-A1HY-06A-11R-A18W-13
