filename	barcode(s)
TCGA-DX-A48O-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A48O-01A-11R-A30J-13
TCGA-DX-A48P-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A48P-01A-11R-A30J-13
TCGA-DX-A48P-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A48P-01A-11R-A30J-13
TCGA-DX-A48R-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A48R-01A-11R-A30J-13
TCGA-DX-A48R-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A48R-01A-11R-A30J-13
TCGA-DX-A48U-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A48U-01A-11R-A30J-13
TCGA-DX-A48U-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A48U-01A-11R-A30J-13
TCGA-DX-A48V-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A48V-01A-11R-A30J-13
TCGA-DX-A48V-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A48V-01A-11R-A30J-13
TCGA-DX-A6B7-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A6B7-01A-11R-A30J-13
TCGA-DX-A6B7-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A6B7-01A-11R-A30J-13
TCGA-DX-A6B8-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A6B8-01A-11R-A30J-13
TCGA-DX-A6B8-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A6B8-01A-11R-A30J-13
TCGA-DX-A6B9-01A-12R-A32L-13.isoform.quantification.txt	TCGA-DX-A6B9-01A-12R-A32L-13
TCGA-DX-A6B9-01A-12R-A32L-13.mirna.quantification.txt	TCGA-DX-A6B9-01A-12R-A32L-13
TCGA-DX-A6BA-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A6BA-01A-11R-A30J-13
TCGA-DX-A6BA-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A6BA-01A-11R-A30J-13
TCGA-DX-A6BB-01A-12R-A32L-13.isoform.quantification.txt	TCGA-DX-A6BB-01A-12R-A32L-13
TCGA-DX-A6BB-01A-12R-A32L-13.mirna.quantification.txt	TCGA-DX-A6BB-01A-12R-A32L-13
TCGA-DX-A6BE-01A-41R-A32L-13.isoform.quantification.txt	TCGA-DX-A6BE-01A-41R-A32L-13
TCGA-DX-A6BE-01A-41R-A32L-13.mirna.quantification.txt	TCGA-DX-A6BE-01A-41R-A32L-13
TCGA-DX-A6BF-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A6BF-01A-11R-A30J-13
TCGA-DX-A6BF-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A6BF-01A-11R-A30J-13
TCGA-DX-A6BG-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A6BG-01A-11R-A30J-13
TCGA-DX-A6BG-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A6BG-01A-11R-A30J-13
TCGA-DX-A6BH-01A-12R-A30J-13.isoform.quantification.txt	TCGA-DX-A6BH-01A-12R-A30J-13
TCGA-DX-A6BH-01A-12R-A30J-13.mirna.quantification.txt	TCGA-DX-A6BH-01A-12R-A30J-13
TCGA-DX-A6BK-01A-11R-A30J-13.isoform.quantification.txt	TCGA-DX-A6BK-01A-11R-A30J-13
TCGA-DX-A6BK-01A-11R-A30J-13.mirna.quantification.txt	TCGA-DX-A6BK-01A-11R-A30J-13
TCGA-DX-A6YQ-01A-12R-A33A-13.isoform.quantification.txt	TCGA-DX-A6YQ-01A-12R-A33A-13
TCGA-DX-A6YQ-01A-12R-A33A-13.mirna.quantification.txt	TCGA-DX-A6YQ-01A-12R-A33A-13
TCGA-DX-A6YR-01A-33R-A359-13.isoform.quantification.txt	TCGA-DX-A6YR-01A-33R-A359-13
TCGA-DX-A6YR-01A-33R-A359-13.mirna.quantification.txt	TCGA-DX-A6YR-01A-33R-A359-13
TCGA-DX-A6YS-01A-12R-A359-13.isoform.quantification.txt	TCGA-DX-A6YS-01A-12R-A359-13
TCGA-DX-A6YS-01A-12R-A359-13.mirna.quantification.txt	TCGA-DX-A6YS-01A-12R-A359-13
TCGA-DX-A6YT-01A-21R-A359-13.isoform.quantification.txt	TCGA-DX-A6YT-01A-21R-A359-13
TCGA-DX-A6YT-01A-21R-A359-13.mirna.quantification.txt	TCGA-DX-A6YT-01A-21R-A359-13
TCGA-DX-A6YU-01A-12R-A33A-13.isoform.quantification.txt	TCGA-DX-A6YU-01A-12R-A33A-13
TCGA-DX-A6YU-01A-12R-A33A-13.mirna.quantification.txt	TCGA-DX-A6YU-01A-12R-A33A-13
TCGA-DX-A6YV-01A-12R-A359-13.isoform.quantification.txt	TCGA-DX-A6YV-01A-12R-A359-13
TCGA-DX-A6YV-01A-12R-A359-13.mirna.quantification.txt	TCGA-DX-A6YV-01A-12R-A359-13
TCGA-DX-A6YX-01A-11R-A41D-13.isoform.quantification.txt	TCGA-DX-A6YX-01A-11R-A41D-13
TCGA-DX-A6YX-01A-11R-A41D-13.mirna.quantification.txt	TCGA-DX-A6YX-01A-11R-A41D-13
TCGA-DX-A6YZ-01A-12R-A359-13.isoform.quantification.txt	TCGA-DX-A6YZ-01A-12R-A359-13
TCGA-DX-A6YZ-01A-12R-A359-13.mirna.quantification.txt	TCGA-DX-A6YZ-01A-12R-A359-13
TCGA-DX-A6Z0-01A-13R-A36A-13.isoform.quantification.txt	TCGA-DX-A6Z0-01A-13R-A36A-13
TCGA-DX-A6Z0-01A-13R-A36A-13.mirna.quantification.txt	TCGA-DX-A6Z0-01A-13R-A36A-13
TCGA-DX-A6Z2-01A-12R-A36A-13.isoform.quantification.txt	TCGA-DX-A6Z2-01A-12R-A36A-13
TCGA-DX-A6Z2-01A-12R-A36A-13.mirna.quantification.txt	TCGA-DX-A6Z2-01A-12R-A36A-13
TCGA-DX-A7EF-01A-11R-A33A-13.isoform.quantification.txt	TCGA-DX-A7EF-01A-11R-A33A-13
TCGA-DX-A7EF-01A-11R-A33A-13.mirna.quantification.txt	TCGA-DX-A7EF-01A-11R-A33A-13
TCGA-DX-A7EI-01A-11R-A33A-13.isoform.quantification.txt	TCGA-DX-A7EI-01A-11R-A33A-13
TCGA-DX-A7EI-01A-11R-A33A-13.mirna.quantification.txt	TCGA-DX-A7EI-01A-11R-A33A-13
TCGA-DX-A7EL-01A-12R-A36A-13.isoform.quantification.txt	TCGA-DX-A7EL-01A-12R-A36A-13
TCGA-DX-A7EL-01A-12R-A36A-13.mirna.quantification.txt	TCGA-DX-A7EL-01A-12R-A36A-13
TCGA-DX-A7EM-01A-11R-A36A-13.isoform.quantification.txt	TCGA-DX-A7EM-01A-11R-A36A-13
TCGA-DX-A7EM-01A-11R-A36A-13.mirna.quantification.txt	TCGA-DX-A7EM-01A-11R-A36A-13
TCGA-DX-A7EN-01A-11R-A39J-13.isoform.quantification.txt	TCGA-DX-A7EN-01A-11R-A39J-13
TCGA-DX-A7EN-01A-11R-A39J-13.mirna.quantification.txt	TCGA-DX-A7EN-01A-11R-A39J-13
TCGA-DX-A7EO-01A-11R-A36A-13.isoform.quantification.txt	TCGA-DX-A7EO-01A-11R-A36A-13
TCGA-DX-A7EO-01A-11R-A36A-13.mirna.quantification.txt	TCGA-DX-A7EO-01A-11R-A36A-13
TCGA-DX-A7EQ-01A-11R-A38N-13.isoform.quantification.txt	TCGA-DX-A7EQ-01A-11R-A38N-13
TCGA-DX-A7EQ-01A-11R-A38N-13.mirna.quantification.txt	TCGA-DX-A7EQ-01A-11R-A38N-13
TCGA-DX-A7ER-01A-11R-A36A-13.isoform.quantification.txt	TCGA-DX-A7ER-01A-11R-A36A-13
TCGA-DX-A7ER-01A-11R-A36A-13.mirna.quantification.txt	TCGA-DX-A7ER-01A-11R-A36A-13
TCGA-DX-A7ES-01A-31R-A39J-13.isoform.quantification.txt	TCGA-DX-A7ES-01A-31R-A39J-13
TCGA-DX-A7ES-01A-31R-A39J-13.mirna.quantification.txt	TCGA-DX-A7ES-01A-31R-A39J-13
TCGA-DX-A7ET-01A-11R-A36A-13.isoform.quantification.txt	TCGA-DX-A7ET-01A-11R-A36A-13
TCGA-DX-A7ET-01A-11R-A36A-13.mirna.quantification.txt	TCGA-DX-A7ET-01A-11R-A36A-13
TCGA-DX-A7EU-01A-22R-A36A-13.isoform.quantification.txt	TCGA-DX-A7EU-01A-22R-A36A-13
TCGA-DX-A7EU-01A-22R-A36A-13.mirna.quantification.txt	TCGA-DX-A7EU-01A-22R-A36A-13
TCGA-DX-A8BG-01A-12R-A41D-13.isoform.quantification.txt	TCGA-DX-A8BG-01A-12R-A41D-13
TCGA-DX-A8BG-01A-12R-A41D-13.mirna.quantification.txt	TCGA-DX-A8BG-01A-12R-A41D-13
TCGA-DX-A8BH-01A-11R-A37H-13.isoform.quantification.txt	TCGA-DX-A8BH-01A-11R-A37H-13
TCGA-DX-A8BH-01A-11R-A37H-13.mirna.quantification.txt	TCGA-DX-A8BH-01A-11R-A37H-13
TCGA-DX-A8BJ-01A-11R-A41D-13.isoform.quantification.txt	TCGA-DX-A8BJ-01A-11R-A41D-13
TCGA-DX-A8BJ-01A-11R-A41D-13.mirna.quantification.txt	TCGA-DX-A8BJ-01A-11R-A41D-13
TCGA-DX-A8BK-01A-11R-A37H-13.isoform.quantification.txt	TCGA-DX-A8BK-01A-11R-A37H-13
TCGA-DX-A8BK-01A-11R-A37H-13.mirna.quantification.txt	TCGA-DX-A8BK-01A-11R-A37H-13
TCGA-DX-A8BL-01A-11R-A41D-13.isoform.quantification.txt	TCGA-DX-A8BL-01A-11R-A41D-13
TCGA-DX-A8BL-01A-11R-A41D-13.mirna.quantification.txt	TCGA-DX-A8BL-01A-11R-A41D-13
TCGA-DX-A8BM-01A-11R-A41D-13.isoform.quantification.txt	TCGA-DX-A8BM-01A-11R-A41D-13
TCGA-DX-A8BM-01A-11R-A41D-13.mirna.quantification.txt	TCGA-DX-A8BM-01A-11R-A41D-13
TCGA-DX-A8BN-01A-11R-A37H-13.isoform.quantification.txt	TCGA-DX-A8BN-01A-11R-A37H-13
TCGA-DX-A8BN-01A-11R-A37H-13.mirna.quantification.txt	TCGA-DX-A8BN-01A-11R-A37H-13
TCGA-DX-A8BO-01A-11R-A41D-13.isoform.quantification.txt	TCGA-DX-A8BO-01A-11R-A41D-13
TCGA-DX-A8BO-01A-11R-A41D-13.mirna.quantification.txt	TCGA-DX-A8BO-01A-11R-A41D-13
TCGA-DX-A8BP-01A-11R-A37H-13.isoform.quantification.txt	TCGA-DX-A8BP-01A-11R-A37H-13
TCGA-DX-A8BP-01A-11R-A37H-13.mirna.quantification.txt	TCGA-DX-A8BP-01A-11R-A37H-13
TCGA-DX-A8BQ-01A-11R-A37H-13.isoform.quantification.txt	TCGA-DX-A8BQ-01A-11R-A37H-13
TCGA-DX-A8BQ-01A-11R-A37H-13.mirna.quantification.txt	TCGA-DX-A8BQ-01A-11R-A37H-13
TCGA-DX-A8BR-01A-11R-A41D-13.isoform.quantification.txt	TCGA-DX-A8BR-01A-11R-A41D-13
TCGA-DX-A8BR-01A-11R-A41D-13.mirna.quantification.txt	TCGA-DX-A8BR-01A-11R-A41D-13
TCGA-DX-A8BS-01A-11R-A37H-13.isoform.quantification.txt	TCGA-DX-A8BS-01A-11R-A37H-13
TCGA-DX-A8BS-01A-11R-A37H-13.mirna.quantification.txt	TCGA-DX-A8BS-01A-11R-A37H-13
TCGA-DX-A8BT-01A-11R-A37H-13.isoform.quantification.txt	TCGA-DX-A8BT-01A-11R-A37H-13
TCGA-DX-A8BT-01A-11R-A37H-13.mirna.quantification.txt	TCGA-DX-A8BT-01A-11R-A37H-13
TCGA-DX-A8BU-01A-11R-A37H-13.isoform.quantification.txt	TCGA-DX-A8BU-01A-11R-A37H-13
TCGA-DX-A8BU-01A-11R-A37H-13.mirna.quantification.txt	TCGA-DX-A8BU-01A-11R-A37H-13
TCGA-DX-A8BV-01A-11R-A37H-13.isoform.quantification.txt	TCGA-DX-A8BV-01A-11R-A37H-13
TCGA-DX-A8BV-01A-11R-A37H-13.mirna.quantification.txt	TCGA-DX-A8BV-01A-11R-A37H-13
TCGA-DX-A8BX-01A-11R-A37H-13.isoform.quantification.txt	TCGA-DX-A8BX-01A-11R-A37H-13
TCGA-DX-A8BX-01A-11R-A37H-13.mirna.quantification.txt	TCGA-DX-A8BX-01A-11R-A37H-13
TCGA-DX-A8BZ-01A-11R-A37H-13.isoform.quantification.txt	TCGA-DX-A8BZ-01A-11R-A37H-13
TCGA-DX-A8BZ-01A-11R-A37H-13.mirna.quantification.txt	TCGA-DX-A8BZ-01A-11R-A37H-13
